,detailLink,directors,rate,title,casts,cover,year,types,country,lang,time,movieTime,comment_len,starts,summary,comments,imgList,movieUrl
0,https://movie.douban.com/subject/27195020/,"郑伟文,陈家霖",7.7,陈情令,"肖战,王一博,孟子义,宣璐,于斌",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2563766934.jpg,2019,"剧情,古装",中国大陆,汉语普通话,2019-06-27,41,1698490,"44.8%,25.8%,11.9%,3.8%,13.6%",十六年前，天下五分，姑苏蓝氏，云梦江氏，清河聂氏，岐山温氏，兰陵金氏共治天下。温氏一家独大，其余四家均受其苦。众家青年中，江氏故人之子魏无羡性格开朗，和以雅正闻名的姑苏蓝氏弟子蓝忘机相识并引为知己。一次偶然的机会，二人发现了蓝氏一直以来守护的秘密，二人继承遗志，为苍生消除隐患。但没想到一切的幕后黑手正是温氏家主温若寒。众家不堪其辱，合力讨伐温氏。温氏覆灭后，魏无羡却为保护温氏无辜之人不惜与众家对立，最终被奸人所害酿成大祸，误害师姐江厌离，自己也不知所踪。十六年后，消失已久的魏无羡出现在莫家庄，偶遇故人蓝忘机。莫家庄一桩桩诡异的凶案显得扑朔迷离。随着真相一步步揭开，身处幕后的金光瑶渐渐难以隐藏。最后金光瑶身死，蓝忘机承担起了匡扶天下的使命，而魏无羡不忘初心，最终潇洒世间。,"[{""user"": ""\u672a\u68a6\u521d\u884c"", ""start"": ""50"", ""time"": ""2019-06-27 20:11:31"", ""content"": ""\u8096\u6218\u6f14\u6280\u4e0d\u9519\u554a\uff0c\u5267\u60c5\u6539\u7f16\u5408\u7406\uff0c\u539f\u8457\u515a\u8868\u793a\u5f88\u6ee1\u610f\uff01""}, {""user"": ""\u6709\u4e00\u53ea\u5c0f\u9c7c\u513f"", ""start"": ""20"", ""time"": ""2019-06-27 21:07:19"", ""content"": ""\u679c\u7136\u662f\u7f51\u5267\u6210\u672c\uff0c\u7c97\u7cd9\u5f97\u5f88\uff0c\u6f14\u6280\u5c34\u5c2c\uff0c\u6491\u4e0d\u8d77\u5185\u5bb9\u3002\u7b97\u4e86\uff0c88""}, {""user"": ""\u5357\u886b"", ""start"": ""50"", ""time"": ""2019-06-27 20:10:04"", ""content"": ""\u770b\u5b8c\u7b2c\u4e00\u96c6\u771f\u9999\uff01\u53ea\u8981\u6e29\u60c5\u4e0d\u52a0\u620f\uff01\u6211\u8fd8\u662f\u53ef\u4ee5\u7684\uff01""}, {""user"": ""\u8bb8\u4e45\u4e0b\u3002"", ""start"": ""50"", ""time"": ""2019-06-27 23:16:24"", ""content"": ""\u8272\u8c03\u504f\u84dd\u9ad8\u7aef\u5927\u6c14\uff0c\u76ae\u80a4\u4e5f\u5f88\u6709\u8d28\u611f\u4e0d\u6cb9\u817b\u3002\u4eba\u7269\u9020\u578b\u4e3a\u4ec0\u4e48\u5934\u53d1\u4e00\u70b9\u4e5f\u4e0d\u987a\u6ed1\uff0c\u611f\u89c9\u5f88\u6bdb\u8e81\u3002\uff1f\uff1f\u5bf9\u8096\u6218\u767e\u5206\u767e\u6ee1\u610f\uff01\uff01\u5929\u554a\uff01\u90a3\u4e48\u53ef\u7231\u4f1a\u548c\u84dd\u6e5b\u6492\u5a07\uff01\u770b\u524d8\u96c6\u5bf9\u738b\u4e00\u535a\u6bd4\u8f83\u5931\u671b\u7684\uff0c\u53cc\u76ee\u65e0\u795e\u9762\u76ee\u762b\u75ea\u3002\u770b\u5b8c134\uff01\u5c3c\u739b\u8fd9\u662f\u4ec0\u4e48\u795e\u4ed9\u4e00\u6837\u7684\u7537\u5b50\uff01\u6211\u5f53\u521d\u4e00\u5b9a\u662f\u778e\u4e86\uff01\u592a\u9999\u4e86\uff01\u738b\u4e00\u535a\u5c31\u662f\u84dd\u6e5b\u672c\u4eba\u6ca1\u9519\u4e86\uff01\u6f14\u7684\u592a\u597d\u4e86\uff01\u539f\u8457\u515a\u697c\u4e0b\u4e86\u6fc0\u52a8\u7684\u6cea\u6c34\uff01""}, {""user"": ""KiKi"", ""start"": ""10"", ""time"": ""2019-06-27 20:04:51"", ""content"": ""\u4e0e\u539f\u8457\u60c5\u8282\u4e0d\u7b26\u5408\uff0c\u539f\u8457\u515a\u8868\u793a\u5f88\u96be\u53d7""}]","https://img2.doubanio.com/view/photo/sqxs/public/p2527086612.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p2560920669.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p2560920686.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p2527086590.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p2562811758.jpg",0
1,https://movie.douban.com/subject/1291561/,宫崎骏,9.4,千与千寻,"柊瑠美,入野自由,夏木真理,菅原文太,中村彰男",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2557573348.jpg,2001,"剧情,动画,奇幻",,日本,2019-06-21,125,2203784,"73.4%,23.0%,3.3%,0.2%,0.1%","千寻和爸爸妈妈一同驱车前往新家，在郊外的小路上不慎进入了神秘的隧道——他们去到了另外一个诡异世界—一个中世纪的小镇。远处飘来食物的香味，爸爸妈妈大快朵颐，孰料之后变成了猪！这时小镇上渐渐来了许多样子古怪、半透明的人。
                                    
                                　　千寻仓皇逃出，一个叫小白的人救了他，喂了她阻止身体消 失的药，并且告诉她怎样去找锅炉爷爷以及汤婆婆，而且必须获得一份工作才能不被魔法变成别的东西。
                                    
                                　　千寻在小白的帮助下幸运地获得了一份在浴池打杂的工作。渐渐她不再被那些怪模怪样的人吓倒，并从小玲那儿知道了小白是凶恶的汤婆婆的弟子。
                                    
                                　　一次，千寻发现小白被一群白色飞舞的纸人打伤，为了救受伤的小白，她用河神送给她的药丸驱出了小白身体内的封印以及守封印的小妖精，但小白还是没有醒过来。
                                    
                                　　为了救小白，千寻又踏上了她的冒险之旅。","[{""user"": ""zing"", ""start"": ""50"", ""time"": ""2008-03-07 14:00:22"", ""content"": ""\u6bcf\u6b21\u770b\u8fd9\u4e9b\u795e\u4f5c\u7684\u65f6\u5019\u60f3\u5230\u8fd9\u662f\u52a8\u753b\u7247\u8fd9\u662f\u4e00\u7fa4\u725b\u4eba\u4e00\u7b14\u4e00\u7b14\u753b\u51fa\u6765\u7684,\u5c31\u89c9\u5f97\u6f0f\u770b\u6389\u4e00\u5e27\u90fd\u5b9e\u5728\u662f\u5bf9\u4e0d\u8d77\u4ed6\u4eec\u554a""}, {""user"": ""DFG F\u597d\uff1b\uff1a\u300a3"", ""start"": ""50"", ""time"": ""2006-10-12 16:19:42"", ""content"": ""\u4e0d\u52aa\u529b\u5de5\u4f5c\u4f1a\u53d8\u6210\u732a""}, {""user"": ""mon babe"", ""start"": ""40"", ""time"": ""2008-12-22 22:28:54"", ""content"": ""\u6709\u90a3\u4e48\u90a3\u4e48\u7ecf\u5178\u5417\uff1f\u8fd8\u662f\u6211\u8001\u4e86\uff1f""}, {""user"": ""\u6696\u9c7c"", ""start"": ""40"", ""time"": ""2006-12-04 18:07:23"", ""content"": ""\u4e00\u4e2a\u5bfb\u627e\u81ea\u6211\u6216\u8005\u81ea\u6211\u590d\u82cf\u7684\u8fc7\u7a0b""}, {""user"": ""\u5c0f\u6657\u8981\u5f53\u9526\u9ca4"", ""start"": ""40"", ""time"": ""2018-01-27 22:34:59"", ""content"": ""\u5bab\u5d0e\u9a8f\u6ca1\u6709\u8fea\u65af\u5c3c\u90a3\u4e48\u82b1\u54e8 \u751a\u81f3\u6709\u4e9b\u843d\u4f0d \u76f4\u5230\u73b0\u5728 \u4ed6\u8fd8\u575a\u6301\u7528\u624b\u5de5\u7ed8\u753b\u800c\u4e0d\u662f\u7535\u8111\u7ed8\u56fe\u6765\u5b8c\u6210\u81ea\u5df1\u7684\u5361\u901a\u7247 \u4f46\u4ed6\u61c2\u5f97\u4e00\u90e8\u5361\u901a\u7247 \u6216\u8005\u4e00\u90e8\u5f71\u7247 \u5e94\u8be5\u7528\u4ec0\u4e48\u53bb\u6253\u52a8\u522b\u4eba \u6240\u4ee5 \u5bab\u5d0e\u9a8f\u7b14\u4e0b\u7684\u5f62\u8c61\u662f\u4e00\u4e2a\u4e2a\u4eba \u800c\u4e0d\u662f\u4e00\u4e2a\u4e2a\u6ca1\u6709\u77e5\u89c9\u7684\u5361\u901a\u5f62\u8c61 ""}]","https://img9.doubanio.com/view/photo/sqxs/public/p2512318945.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p2563777035.jpg",https://vt1.doubanio.com/202305091642/efc1460b0e5f3e881a8aea3134e2500f/view/movie/M/402480761.mp4
2,https://movie.douban.com/subject/26752088/,文牧野,9.0,我不是药神,"徐峥,王传君,周一围,谭卓,章宇",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2561305376.jpg,2018,"剧情,喜剧",中国大陆,"汉语普通话,英语,上海话,印地语",2018-07-05,117,2065772,"58.7%,33.7%,6.9%,0.5%,0.2%","普通中年男子程勇（徐峥 饰）经营着一家保健品店，失意又失婚。不速之客吕受益（王传君 饰）的到来，让他开辟了一条去印度买药做“代购”的新事业，虽然困难重重，但他在这条“买药之路”上发现了商机，一发不可收拾地做起了治疗慢粒白血病的印度仿制药独家代理商。赚钱的同时，他也认识了几个病患及家属，为救女儿被迫做舞女的思慧（谭卓 饰）、说一口流利“神父腔”英语的刘牧师（杨新鸣 饰），以及脾气暴烈的“黄毛”（章宇 饰），几个人合伙做起了生意，利润倍增的同时也危机四伏。程勇昔日的小舅子曹警官（周一围 饰）奉命调查仿制药的源头，假药贩子张长林（王砚辉 饰）和瑞士正牌医药代表（李乃文 饰）也对其虎视眈眈，生意逐渐变成了一场关于救赎的拉锯战。
                                    
                                　　本片改编自慢粒白血病患者陆勇代购抗癌药的真实事迹。","[{""user"": ""\u5f90\u82e5\u98ce"", ""start"": ""40"", ""time"": ""2018-06-06 15:57:09"", ""content"": ""\u653e\u5728\u8c46\u74e3\u8bed\u5883\u4e0b\uff0c\u662f\u90e8\u65f6\u81f3\u4eca\u65e5\u7ec8\u4e8e\u62cd\u51fa\u6765\u7684\u56fd\u4ea7\u201c\u9ad8\u5206\u97e9\u56fd\u7535\u5f71\u201d\u3002\u62ff\u73b0\u5b9e\u9898\u6750\u62cd\u5546\u4e1a\u7c7b\u578b\u7247\uff0c\u793e\u4f1a\u610f\u4e49\u6446\u5728\u90a3\uff0c\u7fa4\u620f\u4e5f\u5904\u7406\u5f97\u76f8\u5f53\u4e0d\u9519\u3002\u5bf9\u6211\u4eec\u56fd\u5bb6\u800c\u8a00\uff0c\u8fd9\u6837\u7684\u7535\u5f71\u591a\u4e00\u90e8\u662f\u4e00\u90e8\uff0c\u8d70\u4e00\u6b65\u662f\u4e00\u6b65\u3002""}, {""user"": ""\u6c90\u5b50\u8352"", ""start"": ""50"", ""time"": ""2018-07-03 22:37:38"", ""content"": ""\u738b\u4f20\u541b\u6240\u6709\u4e0d\u88ab\u5916\u4eba\u7406\u89e3\u7684\u575a\u6301\uff0c\u90fd\u5728\u8fd9\u4e00\u523b\u5f97\u5230\u4e86\u5b8c\u7f8e\u91ca\u653e\u3002\u4ed6\u4e0d\u662f\u5173\u8c37\u795e\u5947\uff0c\u4ed6\u662f\u738b\u4f20\u541b\u3002\n\u4f60\u770b\uff0c\u5373\u4f7f\u4f9d\u65e7\u70c2\u7247\u5982\u4e91\uff0c\u53ea\u8981\u8fd8\u6709\u54ea\u6015\u6781\u5c11\u7684\u4eba\u575a\u6301\uff0c\u4e2d\u56fd\u5f71\u89c6\u4e5f\u7ec8\u4e8e\u8fd8\u662f\u4ece\u4e2d\u751f\u51fa\u4e86\u8301\u58ee\u7684\u6839\u3002\n\u6211\u4e0d\u662f\u836f\u795e\uff0c\u6cbb\u4e0d\u597d\u8fd9\u4e16\u754c\u3002\u4f46\u80fd\u6539\u53d8\u4e00\u70b9\uff0c\u603b\u5f52\u662f\u4f1a\u597d\u7684\u3002""}, {""user"": ""\u671d\u66ae\u96ea"", ""start"": ""50"", ""time"": ""2018-06-30 17:40:18"", ""content"": ""\u8fd9\u4e0d\u662f\u201c\u4e2d\u56fd\u7248\u300a\u8fbe\u62c9\u65af\u4e70\u5bb6\u4ff1\u4e50\u90e8\u300b\u201d\uff0c\u8fd9\u662f\u4e2d\u56fd\u7684\u771f\u5b9e\u4e8b\u4ef6\u6539\u7f16\u7684\u4e2d\u56fd\u7535\u5f71\uff0c\u662f\u5c5e\u4e8e\u6211\u4eec\u81ea\u5df1\u7684\u7535\u5f71\uff0c\u4e0d\u77e5\u9053\u5c31\u53bb\u767e\u5ea6\u4e00\u4e0b\u201c\u9646\u52c7\u201d\u3002""}, {""user"": ""\u5f00\u5f00kerguelen"", ""start"": ""50"", ""time"": ""2018-07-04 21:00:31"", ""content"": ""\u5c0f\u65f6\u5019\u8def\u8fc7\u4e00\u5bb6\u836f\u5e97\uff0c\u95e8\u53e3\u7684\u5bf9\u8054\u5199\u7740\u201c\u53ea\u613f\u4e16\u95f4\u65e0\u75be\u75c5\uff0c\u4f55\u6101\u67b6\u4e0a\u836f\u67d3\u5c18\u201d""}, {""user"": ""\u4e03\u6d77"", ""start"": ""50"", ""time"": ""2018-06-30 19:28:36"", ""content"": ""\u6587\u7267\u91ce\u773c\u775b\u592a\u6bd2\u4e86\uff0c\u89c2\u4f17\u7684\u7b11\u70b9\u3001\u6cea\u70b9\u3001\u75db\u70b9\u88ab\u4ed6\u7262\u7262\u6293\u4f4f\uff0c\u5f90\u5ce5\u73b0\u5728\u4e0d\u62fc\u6f14\u6280\u5f00\u59cb\u638f\u5fc3\u70b8\u80ba\u653e\u8131\u81ea\u6211\u4e86\uff0c\u836f\u7269\u5728\u4e2d\u56fd\u7edd\u5bf9\u662f\u4e2a\u201c\u4e0d\u53ef\u8bf4\u201d\uff0c\u4f46\u8fd9\u4e2a\u7535\u5f71\u8bf4\u4e86\u5b83\u80fd\u8bf4\u7684\uff0c\u4e5f\u4e0d\u663e\u5c71\u4e0d\u6f0f\u6c34\u7684\u8bf4\u4e86\u5b83\u6240\u4e0d\u80fd\u8bf4\u7684\uff0c\u8bb2\u7684\u662f\u73b0\u5b9e\uff0c\u4f46\u770b\u8fc7\u7535\u5f71\u4e4b\u540e\u624d\u4f1a\u660e\u767d\u5176\u5b9e\u662f\u8d85\u73b0\u5b9e\uff0c2018\u6700\u4f73!""}]","https://img2.doubanio.com/view/photo/sqxs/public/p2527182531.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p2523632239.jpg",https://vt1.doubanio.com/202305091642/9ff388adf5e77a2f6c3b664378da8184/view/movie/M/402330315.mp4
